,,Adhesives,Applicators,Fasteners,Filler,Finish,Grills,Lagler Parts,Norton Misc.,Numbers,Parts,Prefinished Flooring,Prefinished Trim,Sandpaper,Sandpaper-Belts,Sandpaper-Buffer,Sandpaper-Edger,Sandpaper-Rolls,Sandpaper-Screens,Stair Treads,Tools,Underlayment,Unfinished Flooring,Unfinished Trim,WPC,Wickham Miscellaneous
2019-01-26,9076.323999999999,2547.5969999999998,3539.169000000001,14604.689999999999,4778.425000000001,128390.061,11417.347000000002,1945.1399999999999,310.743,26948.561,5017.933000000001,372211.0740000002,9813.407,8607.570999999998,11258.017,5521.830999999998,18821.761,3074.408,10521.605000000001,4842.186000000001,6267.2080000000005,13035.681999999999,125803.599,21035.35,48633.251000000026,3364.5609999999992
2019-01-27,9076.323999999999,2547.5969999999998,3539.169000000001,14604.689999999999,4778.425000000001,128390.061,11417.347000000002,1945.1399999999999,310.743,26948.561,5017.933000000001,372211.0740000002,9813.407,8607.570999999998,11258.017,5521.830999999998,18821.761,3074.408,10521.605000000001,4842.186000000001,6267.2080000000005,13035.681999999999,125803.599,21035.35,48633.251000000026,3364.5609999999992
2019-01-28,9076.323999999999,2547.5969999999998,3539.169000000001,14604.689999999999,4778.425000000001,128390.061,11417.347000000002,1945.1399999999999,310.743,26948.561,5017.933000000001,372211.0740000002,9813.407,8607.570999999998,11258.017,5521.830999999998,18821.761,3074.408,10521.605000000001,4842.186000000001,6267.2080000000005,13035.681999999999,125803.599,21035.35,48633.251000000026,3364.5609999999992
2019-01-29,9076.323999999999,2547.5969999999998,3539.169000000001,14604.689999999999,4761.215000000001,128094.26199999999,11317.035000000002,1945.1399999999999,310.743,26927.648999999998,5017.933000000001,380411.6240000002,9813.407,8607.570999999998,11191.015,5521.830999999998,18821.761,3074.408,10521.605000000001,4842.186000000001,6267.2080000000005,12976.452999999998,169493.039,21022.527,47705.91900000002,3364.5609999999992
2019-01-30,9047.954,2547.5969999999998,3530.8190000000004,14604.689999999999,4708.740000000001,125277.22699999998,11231.601,1945.1399999999999,310.743,26927.648999999998,5002.753000000001,375702.9050000002,9551.876999999999,8607.570999999998,11173.315999999999,5631.3179999999975,18821.887,3074.408,10446.858000000002,4842.186000000001,6265.926,12976.452999999998,169493.039,20880.146999999997,47599.19700000003,3364.5609999999992
2019-01-31,9047.954,2547.5969999999998,3513.3070000000007,14604.689999999999,4708.740000000001,124540.67300000001,11075.706,1945.1399999999999,310.743,26927.648999999998,5002.753000000001,374846.80800000014,9551.876999999999,9123.570999999998,11186.557999999999,5632.080999999998,18804.224,3074.71,10786.084000000004,4842.186000000001,6243.843,12961.645999999999,169493.039,20879.182999999994,47599.19700000003,3364.5609999999992
2019-02-01,9034.569,2547.5969999999998,3513.3070000000007,14240.811,4243.207999999999,122371.55700000002,10766.179,1945.1399999999999,310.743,26927.648999999998,5002.753000000001,371572.9780000001,9551.876999999999,9123.570999999998,11132.201999999997,5629.379999999997,18780.424,3074.71,10786.084000000004,4842.186000000001,6243.843,12697.11,163220.751,20860.462999999996,47023.32700000003,3327.620999999999
2019-02-02,8900.714999999998,6713.327,4856.557,14207.721,4225.079999999999,124338.02900000001,10596.866,1945.1399999999999,310.743,26927.648999999998,5002.753000000001,372012.3490000001,9497.506999999998,9123.570999999998,11132.201999999997,5629.379999999997,18780.424,3074.71,10786.084000000004,4828.121,6666.662999999999,12563.846000000001,161825.60799999998,20840.954999999994,47023.32700000003,3327.620999999999
2019-02-03,8900.714999999998,6713.327,4856.557,14207.721,4225.079999999999,124338.02900000001,10596.866,1945.1399999999999,310.743,26927.648999999998,5002.753000000001,372012.3490000001,9497.506999999998,9123.570999999998,11132.201999999997,5629.379999999997,18780.424,3074.71,10786.084000000004,4828.121,6666.662999999999,12563.846000000001,161825.60799999998,20840.954999999994,47023.32700000003,3327.620999999999
2019-02-04,8900.714999999998,6713.327,4856.557,14207.721,4225.079999999999,124338.02900000001,10596.866,1945.1399999999999,310.743,26927.648999999998,5002.753000000001,372012.3490000001,9497.506999999998,9123.570999999998,11132.201999999997,5629.379999999997,18780.424,3074.71,10786.084000000004,4828.121,6666.662999999999,12563.846000000001,161825.60799999998,20840.954999999994,47023.32700000003,3327.620999999999
2019-02-05,8900.714999999998,6713.327,4856.557,14207.721,4207.446999999999,124152.08200000002,10326.944,1945.1399999999999,310.743,25942.154000000002,5002.753000000001,370634.0100000001,9497.506999999998,9123.570999999998,11194.024999999998,5616.627999999998,20127.924000000003,3074.71,10845.751000000002,4828.121,6603.488999999999,12475.004,154494.64199999996,20328.237,46837.08900000003,3327.620999999999
2019-02-06,8900.714999999998,6713.327,4856.557,14207.721,4207.446999999999,124121.11600000004,10230.530999999999,1945.1399999999999,310.743,25942.154000000002,5002.753000000001,356130.28200000006,9497.506999999998,9123.570999999998,11150.151,5616.627999999998,20127.955,2769.5099999999998,10845.751000000002,4828.121,6603.488999999999,12249.363000000001,147621.32199999996,20198.632,46837.08900000003,3327.620999999999
2019-02-07,8900.714999999998,2612.734,4843.5650000000005,14207.721,4136.987,124071.39200000004,10215.233,1945.1399999999999,310.743,25826.309999999998,5002.753000000001,352090.417,9497.506999999998,9123.570999999998,11138.071,5616.627999999998,20127.955,2769.5099999999998,10845.751000000002,4828.121,6603.488999999999,12249.363000000001,138705.38700000002,20166.332000000002,46267.90600000003,3288.3449999999993
2019-02-08,8900.714999999998,2612.734,4839.808,14171.711,4119.273999999999,123336.92000000001,10199.051000000001,1945.1399999999999,310.743,26227.432999999997,4987.573,403223.2270000001,9667.857000000002,9123.570999999998,11125.388,5591.184999999997,20127.955,2769.5099999999998,10845.751000000002,4828.121,6578.314999999999,12219.749,138705.38700000002,20115.448,46110.467000000026,4246.174999999999
2019-02-09,8831.744999999999,2612.734,4839.808,14138.711,5652.802,129447.20500000002,9916.037000000002,1945.1399999999999,310.743,26147.935000000005,4987.573,385663.89700000006,9945.397,9090.204,11125.388,5591.184999999997,20098.493000000002,2664.5699999999997,10550.943000000001,4828.121,6569.242999999999,13600.135000000002,138705.38700000002,19983.812,44250.07300000003,4246.174999999999
2019-02-10,8831.744999999999,2612.734,4839.808,14138.711,5652.802,129447.20500000002,9916.037000000002,1945.1399999999999,310.743,26147.935000000005,4987.573,385663.89700000006,9945.397,9090.204,11125.388,5591.184999999997,20098.493000000002,2664.5699999999997,10550.943000000001,4828.121,6569.242999999999,13600.135000000002,138705.38700000002,19983.812,44250.07300000003,4246.174999999999
2019-02-11,8831.744999999999,2612.734,4839.808,14138.711,5652.802,129447.20500000002,9916.037000000002,1945.1399999999999,310.743,26147.935000000005,4987.573,385663.89700000006,9945.397,9090.204,11125.388,5591.184999999997,20098.493000000002,2664.5699999999997,10550.943000000001,4828.121,6569.242999999999,13600.135000000002,138705.38700000002,19983.812,44250.07300000003,4246.174999999999
2019-02-12,8831.744999999999,2612.734,4811.028,14105.731999999998,5646.192,129175.51900000003,9916.037000000002,1945.1399999999999,310.743,26966.894999999997,4987.573,380533.97200000007,9945.397,9090.204,11095.188000000002,5591.184999999997,19933.019,2664.5699999999997,10442.615000000002,4659.336,6566.650999999999,13511.293000000001,138597.73100000003,22565.911,41196.44400000003,4225.815
2019-02-13,8831.744999999999,2612.734,4803.513000000001,13836.286,5579.224,127963.66400000003,9916.037000000002,1837.71,310.743,26871.532,4987.573,376627.7420000001,9759.957000000002,9090.204,11095.188000000002,5591.184999999997,19880.643,2664.5699999999997,10222.673000000003,4659.336,6560.960999999998,13395.021,140049.25100000002,22534.132999999998,41384.80200000003,4205.954999999999
2019-02-14,8831.744999999999,2612.734,4803.513000000001,13747.135999999999,5579.224,127458.99800000004,9724.651000000002,1837.71,310.743,26422.406000000003,4987.573,376627.7420000001,9759.957000000002,8915.104,11095.188000000002,5406.124999999997,19880.643,2664.5699999999997,10222.673000000003,4619.205,6560.960999999998,13344.532,136476.71100000004,22438.209,41384.80200000003,4205.954999999999
2019-02-15,8693.805999999999,2612.734,4803.513000000001,13747.135999999999,5322.545000000001,128471.39700000003,9593.568000000003,1837.71,310.743,26422.406000000003,4987.573,374658.63400000014,9759.957000000002,8915.104,11095.188000000002,5406.124999999997,19880.643,2664.5699999999997,10222.673000000003,4619.205,6560.960999999998,13344.532,132030.86200000002,22438.209,41064.63700000003,4205.954999999999
2019-02-16,8657.506,2612.734,4797.650000000001,13747.135999999999,5340.258000000001,128238.82200000001,9472.391000000001,1837.71,310.743,26358.121999999996,4987.573,368322.9700000001,9662.627000000002,8829.304,10996.985,5406.124999999997,19749.501,2664.5699999999997,10192.141000000001,4137.633,6544.097999999999,13344.532,128796.66700000002,22370.909,40795.154000000024,4205.954999999999
2019-02-17,8657.506,2612.734,4797.650000000001,13747.135999999999,5340.258000000001,128238.82200000001,9472.391000000001,1837.71,310.743,26358.121999999996,4987.573,368322.9700000001,9662.627000000002,8829.304,10996.985,5406.124999999997,19749.501,2664.5699999999997,10192.141000000001,4137.633,6544.097999999999,13344.532,128796.66700000002,22370.909,40795.154000000024,4205.954999999999
2019-02-18,8657.506,2612.734,4797.650000000001,13747.135999999999,5340.258000000001,128238.82200000001,9472.391000000001,1837.71,310.743,26358.121999999996,4987.573,368322.9700000001,9662.627000000002,8829.304,10996.985,5406.124999999997,19749.501,2664.5699999999997,10192.141000000001,4137.633,6544.097999999999,13344.532,128796.66700000002,22370.909,40795.154000000024,4205.954999999999
2019-02-19,8657.506,2612.734,4797.650000000001,13678.340999999999,5320.9580000000005,127697.57000000002,9751.709000000003,1837.71,310.743,26087.174,4915.1900000000005,363566.684,9445.357,8829.304,10996.985,5406.124999999997,19664.640000000007,2664.5699999999997,10192.141000000001,4137.633,6542.801999999999,13226.563,128796.66700000002,22338.029,40720.58500000002,4185.954999999999
2019-02-20,8657.506,2612.734,4774.517000000001,13678.340999999999,5302.367000000001,127785.59000000004,9751.709000000003,1837.71,310.743,26087.174,4915.1900000000005,380915.0450000001,9364.757,8829.304,10907.794,5406.124999999997,19631.140000000007,2664.5699999999997,10192.141000000001,4504.033,6538.291999999999,13211.756000000001,128796.66700000002,22296.456000000002,39117.34500000002,4185.954999999999
2019-02-21,8623.021,2612.734,4764.570000000001,13678.340999999999,5284.601000000001,124610.00500000003,9734.809000000001,1837.71,310.743,25863.492,4915.1900000000005,401091.3320000001,9480.646,8829.304,10758.013,5395.942999999998,19631.140000000007,2664.5699999999997,10188.623000000001,4504.033,6528.803999999999,13070.756000000001,127451.31800000001,22137.518000000007,39152.91900000002,4185.954999999999
2019-02-22,8623.021,2612.734,4764.570000000001,13678.340999999999,5281.567000000001,124599.01000000004,9720.984,1837.71,310.743,25863.492,4915.1900000000005,395915.32200000016,9480.646,8829.304,11148.113000000003,5395.942999999998,19711.540000000005,2664.5699999999997,10644.123000000001,4504.033,6520.823999999999,13070.756000000001,175512.91799999995,22137.518000000007,39152.91900000002,4185.954999999999
